code,date,open,high,low,close,quote volume,volume
600760,2021/2/1,54.4284,55.9482,54.4143,55.206,"12,191,957","952,641,344"
600760,2021/2/2,55.8422,57.2205,54.6405,56.7045,"15,764,105","1,250,891,008"
600760,2021/2/3,56.7611,56.7611,53.0501,53.3045,"18,918,773","1,458,969,152"
600760,2021/2/4,52.7037,54.075,52.117,52.8733,"14,471,584","1,084,992,976"
600760,2021/2/5,53.7216,54.3436,51.5303,51.6222,"12,221,923","913,770,048"
600760,2021/2/8,52.1947,53.2975,50.9083,53.0218,"12,439,044","924,056,384"
600760,2021/2/9,53.6297,58.3233,52.8451,58.3162,"25,331,951","2,020,249,952"
600760,2021/2/10,58.1041,58.1041,55.206,57.1287,"21,771,343","1,737,668,704"
600760,2021/2/18,57.263,57.8355,55.8351,56.7611,"14,855,673","1,190,889,488"
600760,2021/2/19,56.9025,58.6696,56.6197,57.6588,"15,098,988","1,227,968,784"
600760,2021/2/22,57.68,57.779,52.8521,53.0854,"21,953,778","1,707,483,536"
600760,2021/2/23,51.6363,55.9694,51.3536,55.2272,"20,522,517","1,584,624,320"
600760,2021/2/24,55.7927,57.2064,54.9232,56.542,"19,490,169","1,549,185,600"
600760,2021/2/25,56.549,61.3557,55.8775,59.942,"27,631,844","2,304,190,080"
600760,2021/2/26,58.3657,60.5075,55.8422,57.3266,"23,186,885","1,898,046,032"
600760,2021/3/1,57.7153,58.3091,55.7573,58.3091,"14,926,732","1,207,391,552"
600760,2021/3/2,58.5636,59.5249,56.7116,59.4048,"19,570,732","1,613,318,240"
600760,2021/3/3,58.1041,59.1503,57.6093,58.6696,"11,741,999","970,465,552"
600760,2021/3/4,58.1677,60.4721,56.7257,57.1852,"17,627,557","1,465,838,960"
600760,2021/3/5,55.6584,55.6867,51.4737,51.9261,"24,636,426","1,850,560,352"
600760,2021/3/8,51.9332,52.2372,46.7307,46.7307,"28,037,279","1,921,330,768"
600760,2021/3/9,45.9461,46.3702,42.4895,43.6629,"21,803,985","1,363,529,696"
600760,2021/3/10,44.5324,45.0272,42.9702,43.3943,"14,753,616","910,940,336"
600760,2021/3/11,43.4438,45.013,42.8005,44.5889,"13,964,953","872,969,648"
600760,2021/3/12,44.5606,44.5606,42.85,43.9103,"11,149,174","687,257,232"
600760,2021/3/15,43.8608,44.6949,42.6309,43.2741,"11,758,992","726,735,856"
600760,2021/3/16,43.1186,43.7477,42.0583,42.7369,"9,330,865","565,522,944"
600760,2021/3/17,42.9419,43.6064,42.5531,43.0479,"8,121,502","495,751,216"
600760,2021/3/18,42.7652,44.3556,42.6733,43.67,"10,891,920","672,081,808"
600760,2021/3/19,42.9702,46.6529,42.7086,44.8858,"21,914,372","1,390,924,416"
600760,2021/3/22,44.391,44.8363,43.3166,44.5677,"12,735,856","794,945,232"
600760,2021/3/23,44.3556,45.4301,44.0729,45.2251,"11,362,944","722,009,184"
600760,2021/3/24,44.8575,45.6633,42.1785,42.7511,"15,979,905","979,409,744"
600760,2021/3/25,42.4118,43.4579,42.0654,42.6945,"8,658,524","524,181,712"
600760,2021/3/26,42.6945,44.2213,42.638,44.0163,"10,651,748","659,351,840"
600760,2021/3/29,44.7515,45.7623,44.2991,44.4687,"12,333,982","785,147,552"
600760,2021/3/30,47.1972,48.9149,46.1581,48.9149,"30,227,654","2,067,119,952"
600760,2021/3/31,48.5615,48.8442,45.6492,45.8825,"27,391,696","1,813,264,752"
600760,2021/4/1,46.3207,47.0771,45.6139,46.9922,"13,183,089","865,576,496"
600760,2021/4/2,46.4833,47.5012,45.8047,46.7166,"13,360,799","879,020,560"
600760,2021/4/6,46.759,47.7769,46.759,47.3386,"12,251,066","819,081,424"
600760,2021/4/7,46.865,46.9357,45.7906,46.1369,"10,992,133","717,193,968"
600760,2021/4/8,45.8542,46.766,45.3028,46.3419,"8,934,303","583,216,864"
600760,2021/4/9,46.6459,47.4658,45.6916,45.7623,"12,342,852","813,877,280"
600760,2021/4/12,45.1615,45.6563,43.0267,43.3448,"15,844,291","989,425,312"
600760,2021/4/13,43.1116,44.0941,42.9419,43.8043,"8,010,120","494,092,560"
600760,2021/4/14,43.3307,44.3274,43.3307,44.3132,"6,884,341","428,915,376"
600760,2021/4/15,44.0517,44.5324,43.6983,44.4051,"5,641,661","351,992,256"
600760,2021/4/16,44.4263,44.808,43.9881,44.3981,"5,785,965","362,749,168"
600760,2021/4/19,44.4122,45.5927,43.6841,45.5714,"11,902,689","757,238,208"
600760,2021/4/20,45.1049,46.2288,44.7303,45.3099,"11,294,739","726,604,400"
600760,2021/4/21,44.8363,45.006,43.882,44.4122,"9,331,047","585,997,680"
600760,2021/4/22,44.5324,45.1332,44.1082,44.2496,"8,220,721","517,882,944"
600760,2021/4/23,44.0658,44.6879,43.9103,44.3768,"7,054,229","442,441,200"
600760,2021/4/26,44.4829,46.1652,44.4687,44.7939,"13,695,148","879,817,456"
600760,2021/4/27,44.5041,44.5041,43.0409,43.6064,"9,266,172","572,366,400"
600760,2021/4/28,43.2035,44.0305,43.1964,43.8891,"6,265,593","386,935,088"
600760,2021/4/29,43.9881,44.4193,43.4721,43.5993,"7,522,713","466,647,168"
600760,2021/4/30,41.7403,42.3482,39.245,40.8143,"28,218,116","1,609,375,232"
600760,2021/5/6,40.3689,43.7477,40.1286,43.1186,"19,060,690","1,140,479,024"
600760,2021/5/7,43.0479,44.1294,42.6238,43.3166,"10,503,278","645,015,824"
600760,2021/5/10,43.2883,43.4226,42.129,43.3236,"9,172,873","553,986,864"
600760,2021/5/11,43.1257,47.6567,42.9136,47.6496,"31,088,930","2,039,124,320"
600760,2021/5/12,46.7943,47.2043,45.6421,46.3985,"16,369,532","1,072,910,048"
600760,2021/5/13,45.8401,48.3141,45.6633,46.0804,"18,650,567","1,237,857,568"
600760,2021/5/14,46.2712,49.8126,45.3099,49.1977,"26,156,435","1,788,689,040"
600760,2021/5/17,49.5511,50.5972,48.7877,49.3249,"22,404,304","1,569,697,136"
600760,2021/5/18,48.9149,52.3997,48.4625,51.601,"23,540,288","1,706,039,488"
600760,2021/5/19,50.9648,52.4422,50.6679,51.1627,"15,908,083","1,157,588,336"
600760,2021/5/20,51.3536,52.9299,50.7528,50.9083,"15,340,201","1,121,896,544"
600760,2021/5/21,51.3041,51.4596,49.0139,49.5299,"14,880,531","1,044,718,864"
600760,2021/5/24,49.6783,50.8446,49.3532,50.3498,"9,702,529","689,026,976"
600760,2021/5/25,50.3145,54.3578,49.5723,53.5731,"22,915,832","1,707,586,720"
600760,2021/5/26,53.5095,55.1353,52.944,53.6226,"17,073,708","1,304,244,512"
600760,2021/5/27,53.5166,54.4991,53.0147,53.3257,"11,424,933","865,241,536"
600760,2021/5/28,52.944,54.0679,52.2089,53.5519,"10,938,129","824,743,632"
600760,2021/5/31,53.5802,55.7291,53.0501,54.9798,"15,729,360","1,214,211,200"
600760,2021/6/1,54.5062,55.6513,53.3257,53.3823,"13,640,858","1,047,152,464"
600760,2021/6/2,53.3681,54.1598,51.4879,51.6363,"14,846,667","1,104,607,408"
600760,2021/6/3,51.5444,52.3078,50.7386,50.8871,"12,763,856","927,603,040"
600760,2021/6/4,50.7528,53.7145,50.6467,52.944,"18,766,161","1,400,921,344"
600760,2021/6/7,53.6367,54.8526,52.9652,53.7216,"14,138,916","1,077,237,488"
600760,2021/6/8,53.0571,54.9939,53.0571,54.8172,"15,815,998","1,215,153,680"
600760,2021/6/9,55.8563,57.2205,54.4638,56.0472,"22,741,927","1,795,521,408"
600760,2021/6/10,56.0542,57.164,55.3756,56.2733,"14,981,032","1,195,414,432"
600760,2021/6/11,56.2804,56.2875,53.1561,53.4035,"17,357,605","1,331,241,024"
600760,2021/6/15,52.9157,54.3648,52.3432,53.46,"10,272,975","777,947,952"
600760,2021/6/16,53.4459,54.5345,51.0426,53.1349,"12,669,346","947,046,352"
600760,2021/6/17,53.1561,53.7781,52.3432,53.7216,"8,415,417","632,946,544"
600760,2021/6/18,53.7216,56.5349,53.3187,55.4605,"15,247,216","1,191,657,584"
600760,2021/6/21,55.7573,60.0833,55.6513,60.0127,"22,634,019","1,850,391,904"
600760,2021/6/22,60.1187,60.154,57.6235,58.8039,"18,028,198","1,498,585,680"
600760,2021/6/23,58.4434,59.843,58.0476,59.6168,"13,924,390","1,164,968,240"
600760,2021/6/24,60.3642,61.5354,58.3594,58.6968,"18,030,169","1,083,727,760"
600760,2021/6/25,57.1683,59.1831,55.4513,59.1831,"22,190,443","1,284,160,400"
600760,2021/6/28,59.6695,60.2848,58.2303,59.1931,"18,446,193","1,098,712,016"
600760,2021/6/29,58.5976,59.997,58.5976,58.6472,"15,649,408","933,888,032"
600760,2021/6/30,58.2601,59.8481,57.1187,59.8481,"19,405,946","1,145,501,712"
600760,2021/7/1,60.9399,61.8927,55.5406,55.759,"32,207,223","1,876,664,688"
600760,2021/7/2,54.6871,54.7169,50.4193,51.779,"36,890,648","1,935,687,712"
600760,2021/7/5,51.2927,52.3249,50.7865,50.9553,"16,359,629","847,111,056"
600760,2021/7/6,50.9652,52.3944,49.9826,52.2356,"18,452,587","953,835,984"
600760,2021/7/7,51.6103,57.4562,51.4118,57.4562,"44,885,002","2,534,415,280"
600760,2021/7/8,57.7639,63.2028,57.4562,63.2028,"48,587,694","3,029,648,848"
600760,2021/7/9,64.5129,66.2399,62.4286,64.4335,"73,113,859","4,751,387,904"
600760,2021/7/12,64.5824,66.8949,63.1035,65.7337,"46,445,176","3,053,861,312"
600760,2021/7/13,65.1977,67.55,64.8603,66.5972,"33,376,619","2,224,436,528"
600760,2021/7/14,66.2696,67.2721,63.2723,63.5204,"41,486,151","2,693,999,344"
600760,2021/7/15,64.3541,65.4061,62.379,64.0166,"26,793,681","1,716,322,384"
600760,2021/7/16,63.5005,68.4134,62.5974,66.6964,"55,075,161","3,686,615,328"
600760,2021/7/19,66.4979,66.9445,63.4211,64.5327,"37,640,896","2,449,423,472"
600760,2021/7/20,63.4211,65.8627,62.9249,64.89,"29,359,662","1,903,417,424"
600760,2021/7/21,64.4533,68.3638,64.1159,66.756,"35,248,531","2,366,951,760"
600760,2021/7/22,66.2299,70.4679,65.3069,69.3762,"37,771,391","2,584,576,688"
600760,2021/7/23,69.3563,76.1054,67.8576,73.2172,"51,729,651","3,708,774,992"
600760,2021/7/26,73.4454,78.2889,70.4679,70.4679,"68,521,321","5,171,491,840"
600760,2021/7/27,70.0312,73.9218,67.9569,68.0363,"58,864,307","4,199,252,736"
600760,2021/7/28,66.8949,67.0041,62.5279,64.5129,"44,268,546","2,874,769,984"
600760,2021/7/29,66.4979,70.5176,65.5451,69.6342,"46,129,068","3,165,764,224"
600760,2021/7/30,69.396,70.7558,66.22,67.3217,"34,398,100","2,368,273,200"
600760,2021/8/2,68.4035,72.9095,66.617,71.5101,"38,455,689","2,730,423,424"
600760,2021/8/3,71.4505,74.4677,69.9022,71.6689,"39,558,515","2,877,184,992"
600760,2021/8/4,70.9642,75.5396,70.6764,74.5372,"35,495,055","2,635,246,000"
600760,2021/8/5,74.6861,77.4155,73.4454,74.5968,"49,554,741","3,780,353,392"
600760,2021/8/6,73.773,74.835,70.9642,74.0608,"39,860,400","2,925,159,296"
600760,2021/8/9,74.0608,76.6711,73.0286,74.0608,"27,988,411","2,104,140,288"
600760,2021/8/10,72.9988,77.9911,72.9988,76.2145,"44,225,405","3,406,033,488"
600760,2021/8/11,75.4305,76.6612,73.8722,74.835,"30,458,977","2,295,532,352"
600760,2021/8/12,74.4082,74.9243,71.1428,71.4505,"28,951,487","2,110,824,928"
600760,2021/8/13,71.0138,73.9814,69.9717,71.8475,"28,733,913","2,089,323,584"
600760,2021/8/16,71.8078,73.0484,70.4679,71.3612,"18,416,416","1,334,068,352"
600760,2021/8/17,71.4604,72.8797,70.0511,70.4679,"22,364,104","1,613,408,496"
600760,2021/8/18,70.7657,76.0061,69.8724,74.438,"41,675,200","3,102,472,656"
600760,2021/8/19,73.9417,76.423,72.4629,74.8647,"29,089,399","2,195,188,592"
600760,2021/8/20,73.6241,75.6786,72.2544,72.4728,"26,015,449","1,922,941,376"
600760,2021/8/23,73.7432,79.7181,72.6713,79.0928,"54,497,294","4,288,339,568"
600760,2021/8/24,76.423,79.8967,73.376,79.4005,"50,830,845","3,917,553,280"
600760,2021/8/25,78.408,80.5915,75.8969,78.3087,"25,761,241","2,023,819,744"
600760,2021/8/26,77.8125,79.7181,76.4031,76.949,"21,956,152","1,726,340,576"
600760,2021/8/27,76.4329,77.0979,74.7159,75.8275,"20,465,809","1,560,063,952"
600760,2021/8/30,77.3162,83.0529,77.3162,80.0555,"37,223,322","2,999,586,304"
600760,2021/8/31,83.8668,85.1173,79.0035,81.4351,"41,134,926","3,403,832,960"
600760,2021/9/1,82.7551,83.3507,74.4479,79.202,"36,715,036","2,905,622,080"
600760,2021/9/2,77.6239,80.5022,77.614,79.4104,"16,619,265","1,330,073,680"
600760,2021/9/3,79.2913,80.0952,73.4752,74.3585,"32,282,824","2,461,077,344"
600760,2021/9/6,73.3462,74.9342,71.2917,74.2395,"23,353,051","1,726,346,752"
600760,2021/9/7,74.1402,76.3336,73.4554,74.5372,"17,571,289","1,327,036,336"
600760,2021/9/8,74.6166,75.2022,72.2544,72.6514,"20,188,600","1,487,827,168"
600760,2021/9/9,72.3338,76.9093,71.7681,76.284,"26,328,075","1,968,324,640"
600760,2021/9/10,76.284,76.284,73.8425,74.3685,"21,037,667","1,585,844,048"
600760,2021/9/13,74.3685,75.4205,71.8376,72.7507,"15,411,506","1,135,592,224"
600760,2021/9/14,73.3263,74.696,71.8574,72.3537,"18,137,672","1,333,577,488"
600760,2021/9/15,72.0361,73.6737,69.4953,72.7408,"20,459,725","1,474,331,280"
600760,2021/9/16,72.2544,73.237,70.4679,70.7061,"13,232,044","955,529,120"
600760,2021/9/17,70.8153,71.7185,66.4979,69.1876,"20,177,009","1,401,100,016"
600760,2021/9/22,68.1951,72.7507,67.5897,70.855,"16,826,056","1,201,933,600"
600760,2021/9/23,70.8749,74.2395,70.8749,73.7432,"23,403,384","1,724,586,800"
600760,2021/9/24,73.4057,74.1799,72.5621,72.9194,"11,707,366","863,588,800"
600760,2021/9/27,72.3537,73.3958,68.2646,70.19,"17,397,237","1,233,507,184"
600760,2021/9/28,70.1106,71.0138,69.6441,69.7136,"11,741,402","831,928,208"
600760,2021/9/29,69.0586,69.6441,65.8032,65.8131,"17,005,361","1,150,081,712"
600760,2021/9/30,66.488,68.1653,66.4284,67.8279,"11,576,534","789,395,184"
600760,2021/10/8,68.3837,68.6616,65.5352,66.1009,"10,736,201","722,563,376"
600760,2021/10/11,66.5475,69.6243,66.2498,67.2026,"13,995,279","958,331,360"
600760,2021/10/12,66.9942,66.9942,63.9273,64.8305,"13,585,142","894,008,160"
600760,2021/10/13,60.5429,63.9472,59.6,63.699,"26,589,158","1,658,078,464"
600760,2021/10/14,62.8723,67.9982,62.6935,66.7068,"21,855,706","1,462,036,608"
600760,2021/10/15,66.6969,67.2035,66.0412,66.6174,"10,828,825","727,048,576"
600760,2021/10/18,66.6671,69.1009,66.6571,68.5943,"11,966,628","821,316,352"
600760,2021/10/19,68.634,68.8228,66.826,67.4121,"10,823,837","735,161,376"
600760,2021/10/20,67.4121,68.9022,67.2433,68.8128,"11,812,259","812,135,824"
600760,2021/10/21,68.0976,69.0413,67.2333,68.1075,"8,636,747","589,715,648"
600760,2021/10/22,68.0479,68.7035,67.2731,68.3956,"7,383,626","505,987,408"
600760,2021/10/25,68.8724,70.3824,68.0479,70.0546,"13,601,131","950,311,168"
600760,2021/10/26,70.0049,70.7301,69.5082,70.3228,"10,132,617","715,375,648"
600760,2021/10/27,71.5248,72.5182,70.0744,71.495,"15,989,658","1,147,316,544"
600760,2021/10/28,70.5413,73.7103,70.5314,72.2003,"16,537,223","1,201,961,888"
600760,2021/10/29,72.5182,75.2699,70.7599,75.0017,"25,761,410","1,917,787,376"
600760,2021/11/1,76.5315,78.0614,74.3858,75.0017,"27,956,531","2,146,927,552"
600760,2021/11/2,75.4984,79.5912,75.2004,77.9521,"30,317,329","2,366,764,528"
600760,2021/11/3,76.9885,77.1872,73.9785,76.611,"20,048,627","1,525,964,512"
600760,2021/11/4,76.0944,78.3594,75.5977,77.5547,"16,279,836","1,262,691,888"
600760,2021/11/5,76.9984,78.0316,75.0712,75.101,"12,048,667","927,466,912"
600760,2021/11/8,74.2666,76.0746,73.5116,75.8461,"8,785,314","664,425,760"
600760,2021/11/9,75.4487,78.4786,75.1308,77.3859,"17,861,045","1,389,028,896"
600760,2021/11/10,77.3263,78.876,75.4984,76.4719,"15,713,305","1,217,964,016"
600760,2021/11/11,75.4984,77.2865,74.7832,76.9388,"12,745,523","979,351,472"
600760,2021/11/12,76.9388,79.3528,76.7004,78.9455,"21,994,106","1,738,862,720"
600760,2021/11/15,78.876,79.6707,75.4984,75.7766,"22,091,176","1,716,390,256"
600760,2021/11/16,74.9818,76.909,71.6539,72.1804,"26,707,522","1,987,733,360"
600760,2021/11/17,72.1804,73.899,70.7202,72.8957,"17,880,998","1,304,754,480"
600760,2021/11/18,72.5579,74.952,71.3261,73.76,"16,903,765","1,247,241,376"
600760,2021/11/19,73.5116,73.9884,72.7368,72.9752,"12,140,485","894,705,696"
600760,2021/11/22,72.9553,73.2732,71.5248,72.6871,"17,934,377","1,307,461,184"
600760,2021/11/23,72.7169,72.7169,70.5314,71.3857,"15,338,864","1,106,795,440"
600760,2021/11/24,71.4255,72.0215,69.538,69.9453,"14,589,499","1,034,051,248"
600760,2021/11/25,69.9354,70.5215,68.8923,69.2201,"11,811,788","826,837,504"
600760,2021/11/26,69.2201,70.4023,68.6936,69.4983,"11,273,807","790,866,080"
600760,2021/11/29,68.5446,71.9718,67.879,71.8228,"21,252,849","1,517,564,912"
600760,2021/11/30,71.7235,73.9785,71.6241,72.4983,"18,070,031","1,328,230,240"
600760,2021/12/1,72.5182,73.2036,71.7235,72.3692,"10,531,059","766,922,096"
600760,2021/12/2,72.3692,72.8858,71.7831,71.8328,"8,568,935","623,385,968"
600760,2021/12/3,72.5182,75.1408,72.5182,74.4057,"20,888,007","1,562,245,152"
600760,2021/12/6,74.2567,74.8924,73.1738,74.0083,"13,538,128","1,011,400,512"
600760,2021/12/7,73.9686,74.7037,70.1539,71.0778,"16,353,194","1,183,501,216"
600760,2021/12/8,71.4751,72.3195,71.0579,72.0712,"10,013,737","722,985,376"
600760,2021/12/9,71.6142,72.101,70.5314,70.9685,"12,390,128","884,866,768"
600760,2021/12/10,70.9784,71.4155,70.2334,70.591,"11,706,102","831,956,160"
600760,2021/12/13,70.1937,70.8294,69.4287,70.4023,"11,204,480","789,987,760"
600760,2021/12/14,69.9751,71.803,69.836,70.6804,"13,919,259","994,695,776"
600760,2021/12/15,70.6307,71.0182,69.5777,69.6373,"9,461,333","666,924,640"
600760,2021/12/16,69.6373,70.7698,69.6373,70.6208,"8,593,769","607,765,744"
600760,2021/12/17,70.0844,70.7798,68.3956,68.4453,"12,617,332","879,398,416"
600760,2021/12/20,67.7697,68.8228,65.5247,65.9518,"15,504,725","1,038,281,552"
600760,2021/12/21,65.9419,67.6307,65.5942,67.4519,"8,877,300","595,817,008"
600760,2021/12/22,67.4519,68.0777,67.0545,67.2234,"6,383,358","433,446,400"
600760,2021/12/23,67.2234,68.0479,66.3591,66.9452,"7,577,062","512,293,184"
600760,2021/12/24,66.9452,67.3923,65.7631,66.3591,"7,193,920","481,252,304"
600760,2021/12/27,66.3393,66.836,65.3657,65.5843,"6,373,009","422,499,472"
600760,2021/12/28,65.6141,66.528,64.6902,66.528,"7,569,005","500,155,712"
600760,2021/12/29,66.5777,67.4618,66.2697,66.9651,"11,554,560","778,105,744"
600760,2021/12/30,66.7465,69.0214,66.5777,68.1274,"14,956,780","1,027,250,416"
600760,2021/12/31,68.6837,68.7234,67.0545,67.5909,"12,091,028","821,716,320"
600760,2022/1/4,66.7565,68.5446,66.677,66.9154,"11,430,260","774,897,072"
600760,2022/1/5,67.0048,67.3724,62.8922,63.5081,"16,230,693","1,052,876,160"
600760,2022/1/6,63.2796,63.5279,61.4021,62.5345,"14,563,437","913,944,272"
600760,2022/1/7,62.6736,63.816,61.3921,61.7001,"10,725,782","675,607,152"
600760,2022/1/10,61.4915,62.8822,61.4915,62.763,"8,965,256","562,169,888"
600760,2022/1/11,62.9816,63.0114,61.0941,61.4517,"9,252,702","575,290,736"
600760,2022/1/12,61.4915,62.8524,61.4517,62.7829,"8,833,648","553,579,648"
600760,2022/1/13,62.7829,62.9518,61.4915,61.5511,"6,592,754","411,124,288"
600760,2022/1/14,61.1934,61.7398,59.5444,59.604,"13,703,962","832,862,192"
600760,2022/1/17,59.7133,61.253,59.306,61.1239,"10,416,969","633,310,208"
600760,2022/1/18,60.7663,61.8193,60.5577,61.4021,"7,431,560","458,617,808"
600760,2022/1/19,61.4021,61.4021,57.6172,58.5609,"15,008,249","891,019,472"
600760,2022/1/20,58.6106,58.8093,55.7397,56.3953,"24,649,802","1,410,150,448"
600760,2022/1/21,52.3522,53.5939,50.7528,52.7297,"43,624,493","2,282,349,168"
600760,2022/1/24,52.6999,54.3191,51.8555,53.4449,"17,953,169","958,601,200"
600760,2022/1/25,53.9416,54.8953,52.7992,52.8191,"15,416,984","835,744,512"
600760,2022/1/26,52.7992,53.6138,51.2594,52.4317,"12,567,944","663,452,064"
600760,2022/1/27,52.4118,52.9383,50.7727,50.9118,"9,416,950","490,299,104"
600760,2022/1/28,51.2594,52.1535,50.5641,51.2594,"9,740,978","504,264,704"
600760,2022/2/7,52.3522,52.5509,51.1899,51.4085,"7,772,915","403,995,008"
600760,2022/2/8,51.7561,51.7561,49.9978,51.7561,"9,010,273","462,258,096"
600760,2022/2/9,51.5575,52.9482,51.18,52.68,"13,015,967","684,843,200"
600760,2022/2/10,52.6899,53.6436,52.2131,52.7495,"11,803,413","628,137,264"
600760,2022/2/11,52.5509,53.0078,51.2992,51.5475,"8,578,406","450,701,840"
600760,2022/2/14,52.1535,53.6436,51.8356,52.7992,"14,391,457","765,243,008"
600760,2022/2/15,52.7793,54.2893,52.6005,53.8522,"16,176,629","874,236,640"
600760,2022/2/16,53.3953,53.3953,51.9548,52.3124,"16,913,555","892,698,368"
600760,2022/2/17,52.1535,54.1204,51.935,53.6039,"16,153,541","863,590,720"
600760,2022/2/18,53.1469,53.1568,52.0542,52.5906,"13,012,730","686,835,184"
600760,2022/2/21,52.6502,53.4449,52.1734,52.531,"10,692,102","566,910,016"
600760,2022/2/22,53.3655,53.5939,51.1104,51.925,"14,983,014","785,604,704"
600760,2022/2/23,51.8356,54.041,51.4085,53.9814,"24,780,216","1,326,434,480"
600760,2022/2/24,53.7429,57.4682,53.0873,56.1768,"44,056,404","2,446,662,048"
600760,2022/2/25,54.637,56.0774,53.4449,55.3324,"24,702,078","1,365,843,248"
600760,2022/2/28,56.0278,56.5741,55.1734,55.6701,"20,035,907","1,129,332,496"
600760,2022/3/1,56.1867,58.4914,55.5907,57.647,"28,159,256","1,621,981,904"
600760,2022/3/2,57.7165,57.9748,56.4251,56.743,"17,770,212","1,017,272,656"
600760,2022/3/3,56.8026,56.8622,54.8059,54.8655,"15,774,874","877,511,040"
600760,2022/3/4,54.8357,55.2231,53.5045,53.9714,"12,967,915","707,530,560"
