code,time,open,high,low,close,quote colume,volume
600760,21-Apr-22,52.94822,54.20984,51.36871,51.44818,8080304,427708080
600760,22-Apr-22,51.28924,51.55746,50.26604,50.36538,7036457,359556976
600760,25-Apr-22,49.91835,49.91835,46.66,46.6898,11424069,552259744
600760,26-Apr-22,46.98782,47.52425,42.7162,43.23277,13784526,618473776
600760,27-Apr-22,42.7162,47.09709,42.37844,46.66993,17148632,778021216
600760,28-Apr-22,45.99442,48.77594,45.97455,47.05736,10720587,511048080
600760,29-Apr-22,47.39511,49.83887,46.98782,49.57066,11914249,582559424
600760,5-May-22,50.06736,53.83234,49.70974,52.25284,20332892,1070291568
600760,6-May-22,50.79254,53.74294,50.76274,52.45152,14100878,742864560
600760,9-May-22,52.86875,54.82574,52.45152,54.73634,17168648,931392352
600760,10-May-22,53.89195,55.81915,53.44492,55.21317,16989462,937073184
600760,11-May-22,55.53106,56.1271,53.75287,54.25951,19298177,1067637440
600760,12-May-22,53.72307,55.56086,53.72307,55.34231,12595624,694752096
600760,13-May-22,55.34231,55.57079,54.44825,54.73634,6774629,373427568
600760,16-May-22,55.64033,55.94829,54.01115,54.10056,7202829,397042448
600760,17-May-22,54.10056,55.08403,53.56413,54.61713,6812783,373654032
600760,18-May-22,54.83568,55.21317,53.97142,54.33898,7107478,390266448
600760,19-May-22,53.65353,54.73634,53.1767,54.38865,11211109,607668208
600760,20-May-22,54.38865,55.51119,54.18997,54.96482,8626371,475898688
600760,23-May-22,54.637,55.11383,53.43499,54.93502,10393919,566026336
600760,24-May-22,54.93502,56.49466,52.09389,52.09389,20380404,1111991088
600760,25-May-22,51.92502,53.69327,51.66673,53.04756,10969140,584608352
600760,26-May-22,52.98,55.41,52.98,54.18,15616162,850227072
600760,27-May-22,54.73,55.26,53.9,54.11,11349548,619662976
600760,30-May-22,54.2,55.2,53.9,55.06,8584606,469119040
600760,31-May-22,55.06,56.1,54.7,55.87,11264182,625972704
600760,1-Jun-22,55.6,58.12,55.31,57,16568477,947263424
600760,2-Jun-22,56.8,57.79,56.17,57.23,9623843,548813488
600760,6-Jun-22,57.24,58.07,56.24,57.92,11602438,665151856
600760,7-Jun-22,57.6,59.26,57.6,58.56,13172752,770505808
600760,8-Jun-22,58.2,58.48,55.78,56.95,17716517,1007837376
600760,9-Jun-22,56.95,57.24,55.55,55.91,11306204,636015168
600760,10-Jun-22,56.07,58.5,56.05,58.42,17251518,998936928
600760,13-Jun-22,58.75,59.55,57.09,59.16,17956610,1051571728
600760,14-Jun-22,57.8,58.45,56.35,57.42,12735421,728449120
600760,15-Jun-22,57.48,58.41,57.18,57.42,10445431,604424880
600760,16-Jun-22,57.42,58.31,56.6,57.02,8189634,470540192
600760,17-Jun-22,56.77,57.29,55.87,56.93,11413804,644927504
600760,20-Jun-22,57.3,58.5,56.63,57.68,11150871,644532000
600760,21-Jun-22,58,58,56.06,56.42,9213469,522570480
600760,22-Jun-22,56.42,56.88,55.32,55.37,7680174,430371136
600760,23-Jun-22,55.17,59.1,55.03,58.98,23316576,1345169184
600760,24-Jun-22,59.2,60.98,59.2,59.48,21821245,1310354032
600760,27-Jun-22,60,60,58.58,59,14137440,836040336
600760,28-Jun-22,59.03,61.22,59.03,60.75,22992878,1392913584
600760,29-Jun-22,60.28,61.2,59.36,59.38,12038731,724631824
600760,30-Jun-22,59.51,61.1,58.84,60.45,13500993,813610288
600760,1-Jul-22,60.45,62.8,60.45,61.68,16802987,1037446624
600760,4-Jul-22,61.97,63.98,61,63.41,19038410,1202712448
600760,5-Jul-22,63.01,63.38,60.68,62,16719169,1032752976
600760,6-Jul-22,61.37,62.3,60.36,61.48,13413943,823207552
600760,7-Jul-22,61.15,62.66,61.15,61.77,13015150,806376224
600760,8-Jul-22,61.5,62.47,60.51,61.36,9725239,596832000
600760,11-Jul-22,61.25,61.25,59.5,60.38,10428936,626718624
600760,12-Jul-22,60.37,62.34,59.9,59.92,11889323,724765216
600760,13-Jul-22,59.38,59.81,58.18,58.5,11685855,686473328
600760,14-Jul-22,58.73,60.21,58.51,59.51,9250365,550901584
600760,15-Jul-22,59.34,60.25,58.36,58.47,9233715,545397920
600760,18-Jul-22,58.35,58.65,56.43,57.49,14494205,827476464
600760,19-Jul-22,57.62,58.08,56.81,57.82,10401663,597385984
600760,20-Jul-22,57.89,59.89,57.89,59.87,18685541,1103252480
600760,21-Jul-22,59.75,59.75,57.54,57.56,17261539,1003878032
600760,22-Jul-22,57.77,58.26,56.57,57.41,9040168,517218336
600760,25-Jul-22,58.5,59.1,57.42,57.7,10029750,583073920
600760,26-Jul-22,57.95,59.17,57.28,58.88,12928964,758226016
600760,27-Jul-22,58.6,62.12,58.6,61.06,25000413,1522749056
600760,28-Jul-22,61.06,62,60.28,61.85,15339452,938778272
600760,29-Jul-22,61.27,61.6,60.19,61.16,12705931,773438208
600760,1-Aug-22,61.5,62.05,59.85,60.58,12303278,745701808
600760,2-Aug-22,61.99,62.5,60.1,61.04,27554272,1691655984
600760,3-Aug-22,60,65.3,59.8,64.5,40919643,2610511168
600760,4-Aug-22,64.61,65.12,62.51,63.4,21790461,1390268304
600760,5-Aug-22,63.05,64.6,61.58,63,18414088,1158517728
600760,8-Aug-22,62.66,64.99,62.62,64.47,16196546,1042256624
600760,9-Aug-22,63.99,67.79,63.83,67.02,25260583,1665569936
600760,10-Aug-22,66.91,69.25,66.66,67.6,21292215,1451333536
600760,11-Aug-22,67.08,68.29,66,67.87,12402991,838178880
600760,12-Aug-22,67.01,68.7,66.07,66.1,12945607,867244112
600760,15-Aug-22,66,66.79,65.65,66.17,8098872,535547840
600760,16-Aug-22,66.3,67.02,65.76,66.16,6621152,438636048
600760,17-Aug-22,65.98,66.2,64.41,65.04,9829371,638729088
600760,18-Aug-22,65.04,65.7,63.85,65.19,8265268,535132656
600760,19-Aug-22,64.95,65.77,63.51,63.55,7739190,497894240
600760,22-Aug-22,63.11,65.05,62.5,64.78,7314742,470128544
600760,23-Aug-22,64.55,64.8,62.62,63.71,9218041,585330848
600760,24-Aug-22,63.64,63.64,61.06,61.32,9200099,569316560
600760,25-Aug-22,61.39,61.87,60.53,61.49,7624836,466626544
600760,26-Aug-22,61.61,62.25,60.21,60.66,8667671,530047776
600760,29-Aug-22,60,61.79,59.38,61.63,9149848,559290320
600760,30-Aug-22,61,61.1,59.38,59.63,10235834,612729200
600760,31-Aug-22,59.92,60.13,58.18,58.76,9131617,538120608
600760,1-Sep-22,58.76,59.58,57.9,58.58,10240615,599726640
600760,2-Sep-22,58.18,59.3,57.6,58.64,7929956,463432304
600760,5-Sep-22,58.5,59.3,57.67,58.11,5673299,331524800
600760,6-Sep-22,58.7,63.92,58.7,62.52,28199501,1754513296
600760,7-Sep-22,62.1,65.11,61.89,64.31,19493407,1240904624
600760,8-Sep-22,64.16,65.99,64.16,65.24,15204314,994711024
600760,9-Sep-22,64.99,66.98,64.58,65.7,14740235,970644688
600760,13-Sep-22,66,68.1,65.49,67.63,16656451,1116693376
600760,14-Sep-22,67.24,68.08,66.55,67.32,10442083,703223552
600760,15-Sep-22,67.39,67.57,64.82,65.53,10073898,662001632
600760,16-Sep-22,65.4,67.28,65.21,65.62,13680939,907866816
600760,19-Sep-22,65.67,67.18,65.15,65.53,7925814,521231328
600760,20-Sep-22,65.8,66.8,65.03,65.51,7158562,470746560
600760,21-Sep-22,65.36,66.1,63.3,65.79,10285832,667157152
600760,22-Sep-22,65.98,67.16,65,66.31,9506292,632128912
600760,23-Sep-22,66.11,70.7,65.33,66.36,23050545,1556000336
600760,26-Sep-22,65.9,66.64,64,64.2,12712544,829543408
600760,27-Sep-22,64.2,66.1,63.99,64.92,8114648,527857808
600760,28-Sep-22,64.79,66.48,62.9,63.33,8942724,574995184
600760,29-Sep-22,64.19,65.64,63.07,63.71,8839100,568158768
600760,30-Sep-22,63.72,63.9,60.94,60.95,9519925,586715248
600760,10-Oct-22,61,62.25,60.5,60.97,7647039,469232800
600760,11-Oct-22,60.97,61.69,60,60.72,6512415,395171568
600760,12-Oct-22,60.42,61.99,58.91,61.9,7184620,434059936
600760,13-Oct-22,61.2,63.36,61.06,61.74,7425614,461080944
600760,14-Oct-22,62.3,65.9,61.34,64.97,12484467,797448512
600760,17-Oct-22,64.68,69.45,64.43,69.42,19700229,1340051328
600760,18-Oct-22,69.43,70,67.33,69.34,13418405,928013264
600760,19-Oct-22,69.33,69.43,67.98,68.13,6845146,469355696
600760,20-Oct-22,67.82,68.72,66.85,67.4,5556231,376425600
600760,21-Oct-22,67.41,69.69,66.8,67.8,8712508,592462384
600760,24-Oct-22,69.19,72.83,69.19,71.91,24025222,1717459536
600760,25-Oct-22,71.8,73.01,70.93,71.74,10736723,774397184
600760,26-Oct-22,71.7,72.98,70.87,72.02,8034570,576839696
600760,27-Oct-22,72.15,72.15,69.99,71.3,7774337,551604176
600760,28-Oct-22,70.35,72.58,70.03,70.69,6983602,498025056
600760,31-Oct-22,70.69,73,65.98,72.46,18866160,1316522016
600760,1-Nov-22,72.1,72.61,68.08,68.77,17516070,1218774512
600760,2-Nov-22,68.63,68.7,65.94,67.63,25106326,1679404256
600760,3-Nov-22,66.84,69.63,66.8,68.37,14657152,999808896
600760,4-Nov-22,68.38,68.8,67.51,68.65,9368156,639645296
600760,7-Nov-22,68.89,68.98,66,66.32,16327987,1092283584
600760,8-Nov-22,66.3,67.44,66,67.26,9925067,663998224
600760,9-Nov-22,68.3,68.62,66.45,66.53,11083685,749079568
600760,10-Nov-22,65.93,66.3,65,65.31,8761447,573954000
600760,11-Nov-22,66.5,66.8,65,66.31,12315485,811099824
600760,14-Nov-22,66.31,66.9,65,65.74,9024235,595668896
600760,15-Nov-22,65.21,66.3,65.2,66.17,9665869,636842928
600760,16-Nov-22,66.18,68.36,66.18,67.1,17205965,1158864864
600760,17-Nov-22,66.33,66.76,64.1,65.85,12998499,845071744
600760,18-Nov-22,65.39,65.98,64.16,64.29,8355473,540474672
600760,21-Nov-22,64.27,64.7,63.6,64.45,9051580,581174240
600760,22-Nov-22,64.44,66.94,64.2,65.59,15609265,1024487616
600760,23-Nov-22,65.7,66.55,64.61,66.16,9830121,645627328
600760,24-Nov-22,66.1,66.5,65.11,65.38,6663808,438182576
600760,25-Nov-22,65.48,65.58,64,64.13,6644036,430175728
600760,28-Nov-22,63.11,65.16,63,64.68,6073352,389618224
600760,29-Nov-22,65.7,67.07,64.51,64.71,12213958,801543072
600760,30-Nov-22,65.28,65.5,62.16,62.23,22380778,1409042048
600760,1-Dec-22,62.02,62.79,61.37,62.72,14448753,897166528
600760,2-Dec-22,62.36,62.39,61.66,61.88,9551057,592252800
600760,5-Dec-22,62.16,62.35,60.3,60.86,19272428,1179693856
600760,6-Dec-22,60.45,61.35,59.46,61.35,17071336,1031046416
600760,7-Dec-22,61,62.2,60.83,62.2,14988299,925869648
600760,8-Dec-22,62.29,62.36,60.58,60.72,12168407,746199728
600760,9-Dec-22,60.72,61.08,59.46,59.64,14207337,850120288
600760,12-Dec-22,59.44,60.49,58.6,60.02,11345876,675229040
600760,13-Dec-22,60,60.01,59.01,59.18,6653293,395203728
600760,14-Dec-22,59.11,60.15,59,59.65,6071439,362794688
600760,15-Dec-22,59.38,60.09,59.38,59.72,4846545,289423024
600760,16-Dec-22,59.59,59.7,58.3,58.63,6500460,382156032
600760,19-Dec-22,58.51,58.94,57.55,57.74,6777202,393642704
600760,20-Dec-22,57.71,58.67,57.7,58.53,7562617,440897200
600760,21-Dec-22,58.49,59.27,58.02,58.37,6038577,354519792
600760,22-Dec-22,58.15,59.2,57.1,58.4,6778508,393626768
600760,23-Dec-22,58.02,58.3,56.1,56.45,8195404,467335056
600760,26-Dec-22,56.5,59.22,56.5,59.18,14165332,824420416
600760,27-Dec-22,59.1,59.63,58.53,58.98,6258755,368994640
600760,28-Dec-22,58.99,58.99,57.24,57.6,7899776,458028560
600760,29-Dec-22,57.7,59.5,57.3,58.48,9961254,583341104
600760,30-Dec-22,58.47,59.26,58,58.63,6556715,384817744
600760,3-Jan-23,58.41,60.6,58.32,60.43,13545769,811266976
600760,4-Jan-23,60.36,60.38,59.22,59.75,7151213,427271392
600760,5-Jan-23,59.76,60.29,59.55,60.18,7794901,467346848
600760,6-Jan-23,59.86,60.2,59.77,60.03,6336497,379926080
600760,9-Jan-23,60.04,60.41,58.16,58.48,12150775,715386080
600760,10-Jan-23,58.55,58.89,57.38,57.68,11801763,680782688
600760,11-Jan-23,57.51,58.5,57.27,57.65,7168498,414274768
600760,12-Jan-23,58.6,58.9,57.36,57.53,8921236,516405552
600760,13-Jan-23,57.66,57.88,57.22,57.73,5721587,329353552
600760,16-Jan-23,57.75,58.67,57.55,58.4,10509019,612020272
600760,17-Jan-23,58.6,59.1,57.98,58.85,9000515,528641616
600760,18-Jan-23,58.85,59.09,58.61,58.85,4925860,289962704
600760,19-Jan-23,58.3,59.65,58.3,59.54,7186293,425080160
600760,20-Jan-23,59.54,59.96,59.28,59.57,6244611,371972544
600760,30-Jan-23,60.38,61.9,59.85,61.24,21581542,1315909664
600760,31-Jan-23,60.78,61.31,60.7,61.06,8892607,542655920
600760,1-Feb-23,61.13,61.3,60.35,61.3,9983120,608360688
600760,2-Feb-23,61.59,61.78,59.82,59.99,16717960,1012234960
600760,3-Feb-23,60,60.54,59.21,60.47,11518702,689317088
600760,6-Feb-23,60.1,60.94,59.77,59.91,7552587,455151456
600760,7-Feb-23,60,60.34,59,59.38,9170419,545288928
600760,8-Feb-23,59.4,59.45,58.49,58.49,7971213,468627776
600760,9-Feb-23,58.42,59.28,58.28,59.13,7996215,471734224
600760,10-Feb-23,58.99,59.1,58,58.26,10956625,639373232
600760,13-Feb-23,58.26,58.86,58.07,58.4,10911929,637213760
600760,14-Feb-23,58.3,58.33,57.6,58.02,10485673,606620272
600760,15-Feb-23,58.03,58.5,57.68,58.44,8241656,479130480
600760,16-Feb-23,58.23,58.63,57.03,57.54,12548197,727627776
600760,17-Feb-23,57.48,57.63,56.5,56.79,11361571,646374272
600760,20-Feb-23,56.67,57.26,56.51,57.14,6531218,372001168
600760,21-Feb-23,57.16,58.17,57.16,57.93,9335298,539815008
600760,22-Feb-23,57.58,58.17,57.5,57.73,5892134,340456416
600760,23-Feb-23,57.83,57.85,57,57.2,6276809,360568480
600760,24-Feb-23,57.48,59.23,57.48,58.44,21747254,1274856000
600760,27-Feb-23,58.6,58.78,57.48,57.79,12248116,710606128
600760,28-Feb-23,57.77,58,57.38,57.82,6064763,350029392
600760,1-Mar-23,57.7,57.98,57.64,57.94,6748516,390164656
600760,2-Mar-23,57.94,58.4,57.44,57.71,8499254,491711072
600760,3-Mar-23,57.71,59.04,57.46,59.03,22680634,1330368896
600760,6-Mar-23,60,60.16,58.38,59.26,23835109,1412341008
600760,7-Mar-23,59,59.16,58.11,58.25,12599922,739149744
600760,8-Mar-23,57.98,58.9,57.69,58.78,9318074,544472208
600760,9-Mar-23,58.66,58.78,56.79,57,19348883,1109646192
600760,10-Mar-23,56.7,57.17,56.6,56.66,7464055,423895888
600760,13-Mar-23,56.58,56.98,56.25,56.86,5719091,323710256
600760,14-Mar-23,56.75,56.79,54.6,55.57,10826231,603891360
600760,15-Mar-23,55.87,55.87,54.89,55.06,8279866,457627392
600760,16-Mar-23,54.7,55,53.16,53.5,10505214,566272272
600760,17-Mar-23,53.74,54.11,53.13,53.67,6405419,343828992
600760,20-Mar-23,53.89,54.49,53.55,53.93,5932103,320712240
600760,21-Mar-23,54.78,56.9,54.61,55.56,15085164,843950272
600760,22-Mar-23,55.5,55.5,54.5,54.85,8621960,472923376
600760,23-Mar-23,54.6,55.2,54.26,55.19,7339906,401287568
600760,24-Mar-23,55,55.19,54.73,54.82,5349860,293741216
600760,27-Mar-23,54.88,54.9,53.88,54.03,6609035,357397216
600760,28-Mar-23,54.17,54.46,53.35,53.54,6173202,331981152
600760,29-Mar-23,53.57,53.59,53.01,53.42,5579047,297095088
600760,30-Mar-23,53.45,53.69,53.11,53.68,5064453,270454064
600760,31-Mar-23,53.73,54,53.48,53.84,5054681,271881824
600760,3-Apr-23,53.84,54.6,53.69,54.37,7611228,412553088
600760,4-Apr-23,54.34,54.55,53.4,53.88,7606871,409924288
600760,6-Apr-23,53.73,54.27,53.39,54.2,7241056,390871520
600760,7-Apr-23,54.24,54.6,54.17,54.38,6035026,328446320
600760,10-Apr-23,55.2,55.62,54.61,54.81,9257402,510620240
600760,11-Apr-23,54.81,55.11,54.51,54.75,4227743,231492699
600760,12-Apr-23,54.76,55,54.5,54.78,4065882,222494757
600760,13-Apr-23,54.82,55.22,54,54.99,6462381,353540800
600760,14-Apr-23,55,55.1,54.4,54.85,4429737,242360939
600760,17-Apr-23,54.76,55.6,54.4,55.57,7941953,437867488
600760,18-Apr-23,55.6,57.36,55.33,56.55,16112549,908667520
600760,19-Apr-23,56.48,56.74,55.85,56.21,8076478,453718864
600760,20-Apr-23,56.06,56.2,55.4,55.82,5985703,333536752
600760,21-Apr-23,55.59,57.5,55.55,56.61,14727178,838858976
600760,24-Apr-23,56.3,57.5,55.25,56.95,10298836,583087680
600760,25-Apr-23,57.48,57.89,56.69,56.89,12003174,687773504
600760,26-Apr-23,56.67,57.41,56.11,57.25,10529578,598886272
600760,27-Apr-23,57.26,57.7,56.71,57.45,8446732,484053472
600760,28-Apr-23,57.16,57.71,57.13,57.51,8177223,469622560
600760,4-May-23,57.33,57.85,56.6,56.61,8414134,479691376
600760,5-May-23,56.56,56.95,55.65,56.01,7606055,426646080
600760,8-May-23,56.01,58.73,55.98,58.62,21318242,1237009344
600760,9-May-23,58.95,61.62,58.85,59.16,31168385,1876444240
600760,10-May-23,59.14,59.14,56.66,57.32,16960342,974281088
600760,11-May-23,57.05,57.86,56.81,57.49,6699054,384791408
600760,12-May-23,57.41,57.46,56.35,57.15,8407287,477741888
600760,15-May-23,57.01,59.95,56.82,59.79,20233130,1193411168
600760,16-May-23,59.65,60.23,59,59.79,11516595,688432304
600760,17-May-23,59.75,61.65,59.13,60.72,18315518,1110510656
600760,18-May-23,60.71,60.72,59.75,59.84,8494652,510342688
600760,19-May-23,59.59,60.67,59.24,59.61,8677333,519726656
600760,22-May-23,59.61,60.24,58.8,59.43,6939840,412604544
600760,23-May-23,59.5,59.55,58,58.06,8824270,515330032
600760,24-May-23,57.7,58.96,57.3,58,7491539,435556640
600760,25-May-23,57.83,59.69,57.66,58.91,11145346,657016224
600760,26-May-23,58.9,59.11,58.35,58.94,4710888,276777888
600760,29-May-23,59.89,60,58.3,58.92,7829098,461373168
600760,30-May-23,58.53,59.33,57.48,58.13,8668310,504612400
600760,31-May-23,58.28,59.2,57.89,58.93,7835755,461094096
600760,1-Jun-23,58.94,59.5,58.3,59.25,7819223,462037808
600760,2-Jun-23,58.9,59.28,58.38,58.47,6593603,386884048
600760,5-Jun-23,58.48,58.63,57.17,57.29,8584088,495893136
600760,6-Jun-23,57.4,57.69,56,56.22,7566241,430066672
600760,7-Jun-23,56.1,56.41,54.75,55.4,9265974,512799296
600760,8-Jun-23,55.41,56.13,55.15,55.8,5415650,301708464
600760,9-Jun-23,55.78,55.91,54.77,55.47,6880725,379238064
600760,12-Jun-23,55.12,56.37,55.12,55.6,7760454,432972864
600760,13-Jun-23,55.6,55.88,55.2,55.28,4161188,230995456
